"year","team_name","conference","division","Jersey","player_name","Yr","Pos","App","GS","ERA","IP","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","KL","Ht","B/T","team_id","conference_id","player_id","player_url"
2025,"Penn St.-Behrend","AMCC",3,"27","Evan Bromley","Sr","P",7,5,6.15,26.1,32,20,18,12,20,0,127,108,6,1,0,0,0,4,0,0,0,1,2,414,26,31,4,1,0,9,"6-1","R/R",597000,30022,9098093,"http://stats.ncaa.org/players/9098093?year_stat_category_id=15688"
2025,"Penn St.-Behrend","AMCC",3,"24","Nathan Helphenstine","Fr","P",2,1,10.8,5,10,7,6,0,6,0,29,27,4,0,0,0,1,2,0,0,0,0,0,19,2,7,0,1,0,2,"6-1","R/R",597000,30022,9098123,"http://stats.ncaa.org/players/9098123?year_stat_category_id=15688"
2025,"Penn St.-Behrend","AMCC",3,"32","Cayden Turner","Fr","OF",1,0,9,1,0,1,1,3,0,0,6,3,0,0,0,0,2,0,0,0,0,0,0,25,1,2,0,0,0,0,"5-9","L/L",597000,30022,9098110,"http://stats.ncaa.org/players/9098110?year_stat_category_id=15688"
2025,"Penn St.-Behrend","AMCC",3,"34","Chase Caricato","Fr","P",2,0,2.08,4.1,2,5,1,6,4,0,22,15,1,0,0,0,1,0,0,0,0,0,1,30,2,7,1,0,0,1,"5-11","R/R",597000,30022,9098117,"http://stats.ncaa.org/players/9098117?year_stat_category_id=15688"
2025,"Penn St.-Berks","United East",3,"24","John Mudri","Jr","P",7,6,14.1,22.1,42,43,35,26,13,0,139,104,9,2,0,1,2,3,0,0,0,3,3,429,21,31,0,6,0,4,"6-2","R/R",597190,30071,8878694,"http://stats.ncaa.org/players/8878694?year_stat_category_id=15688"
2025,"Penn St.-Berks","United East",3,"22","Justin Hefner","So","P",10,7,12.09,35,62,56,47,33,18,0,204,155,17,1,1,2,11,7,0,0,0,5,4,694,43,39,1,3,0,12,"6-5","R/R",597190,30071,8884092,"http://stats.ncaa.org/players/8884092?year_stat_category_id=15688"
2025,"Penn St.-Berks","United East",3,"42","Ryan Spatz","Sr","P",9,0,12.27,11,21,16,15,8,7,0,61,47,6,1,0,0,5,2,0,2,2,0,4,254,9,14,0,0,0,3,"6-0","L/L",597190,30071,8875915,"http://stats.ncaa.org/players/8875915?year_stat_category_id=15688"
2025,"Penn St.-Berks","United East",3,"8","Trent Gerhardt","So","P",8,2,24.98,13.1,36,43,37,22,10,0,104,76,8,2,0,1,6,1,0,0,0,2,3,298,10,20,0,2,0,2,"5-11","R/R",597190,30071,8884623,"http://stats.ncaa.org/players/8884623?year_stat_category_id=15688"
2025,"Penn St.-Berks","United East",3,"19","Josiah Reptsik","So","P",9,0,13.09,11,19,21,16,15,10,0,75,55,1,1,0,1,5,4,0,0,0,0,1,229,10,13,0,0,0,5,"6-1","R/R",597190,30071,8882566,"http://stats.ncaa.org/players/8882566?year_stat_category_id=15688"
2025,"Penn St.-Berks","United East",3,"35","Mike Kelemen","Jr","P",6,0,18,8,15,21,16,13,3,0,59,39,5,1,1,0,3,4,0,0,0,0,3,191,9,11,0,0,0,1,"6-5","R/R",597190,30071,8894480,"http://stats.ncaa.org/players/8894480?year_stat_category_id=15688"
2025,"Penn St.-Berks","United East",3,"21","Isaiah Dull","So","P",6,0,2.57,7,3,2,2,7,5,0,32,22,0,0,0,0,5,3,0,5,4,0,0,63,9,5,0,0,0,4,"5-11","R/R",597190,30071,8891915,"http://stats.ncaa.org/players/8891915?year_stat_category_id=15688"
2025,"Penn St.-Berks","United East",3,"38","Jacob Crisler","Fr","",12,5,4.96,45.1,51,29,25,20,32,0,211,175,9,1,2,3,3,8,1,0,0,5,3,653,49,45,1,2,0,13,"-","",597190,30071,9105274,"http://stats.ncaa.org/players/9105274?year_stat_category_id=15688"
2025,"Penn St.-Berks","United East",3,"17","Peyton Temple","Fr","",3,0,42.43,2.1,3,11,11,9,1,0,22,11,1,0,0,0,4,2,0,0,0,0,0,86,3,3,0,0,0,0,"-","",597190,30071,9105259,"http://stats.ncaa.org/players/9105259?year_stat_category_id=15688"
2025,"Penn St.-Berks","United East",3,"2","Parker Zook","Fr","",10,8,4.7,44,48,31,23,19,43,1,200,171,11,3,0,0,4,7,0,0,0,1,2,583,31,49,3,4,0,13,"-","",597190,30071,9105243,"http://stats.ncaa.org/players/9105243?year_stat_category_id=15688"
2025,"Penn St.-Berks","United East",3,"4","Jacob Bersonski","Fr","",1,0,18,1,4,3,2,1,0,0,8,6,0,0,0,0,0,0,0,0,0,0,1,11,0,3,0,0,0,0,"-","",597190,30071,9105244,"http://stats.ncaa.org/players/9105244?year_stat_category_id=15688"
2025,"Penn St.-Berks","United East",3,"13","Landon Eyester","Fr","",4,3,13.15,13,28,24,19,10,8,0,82,68,6,2,0,1,3,2,0,0,0,2,0,264,18,12,1,2,0,3,"-","",597190,30071,9105249,"http://stats.ncaa.org/players/9105249?year_stat_category_id=15688"
2025,"Penn St.-Berks","United East",3,"30","Amanjeet Turka","Fr","",15,0,6.67,27,48,25,20,6,20,0,138,125,10,1,0,1,0,4,0,0,0,2,1,480,28,27,1,4,2,7,"-","",597190,30071,9105266,"http://stats.ncaa.org/players/9105266?year_stat_category_id=15688"
2025,"Pfeiffer","USA South",3,"24","Chris Loreto","Sr","P",2,0,11.57,4.2,5,6,6,2,1,0,26,19,0,0,0,0,1,4,0,0,0,0,1,21,3,9,0,0,0,0,"5-11","R/R",597351,842,9307449,"http://stats.ncaa.org/players/9307449?year_stat_category_id=15688"
2025,"Pfeiffer","USA South",3,"10","J. Eason","N/A","3b",7,1,6.38,18.1,20,13,13,9,12,0,84,70,2,0,3,2,3,3,0,2,2,2,0,281,18,21,0,1,0,2,"-","",597351,842,9299687,"http://stats.ncaa.org/players/9299687?year_stat_category_id=15688"
2025,"Pfeiffer","USA South",3,"6","L. Barrett","N/A","dh",7,1,9.22,13.2,17,20,14,12,15,0,76,60,4,0,0,0,6,3,1,0,0,1,0,282,14,11,1,2,0,6,"-","",597351,842,9299686,"http://stats.ncaa.org/players/9299686?year_stat_category_id=15688"
2025,"Pfeiffer","USA South",3,"11","Thad Lewis","Sr","P",9,7,4.7,46,45,29,24,23,42,0,211,179,12,0,0,2,7,6,0,0,0,0,3,677,43,47,4,2,0,17,"5-0","R/R",597351,842,9299682,"http://stats.ncaa.org/players/9299682?year_stat_category_id=15688"
2025,"Pfeiffer","USA South",3,"42","A. Bruss","N/A","p",2,0,19.29,2.1,2,5,5,3,1,0,14,8,0,0,0,0,0,3,0,3,0,0,0,67,1,4,1,0,0,0,"-","",597351,842,9300072,"http://stats.ncaa.org/players/9300072?year_stat_category_id=15688"
2025,"Pfeiffer","USA South",3,"48","Josh Little","So","P",9,6,6.92,39,65,35,30,10,22,0,195,172,14,2,0,1,7,5,2,2,2,5,3,573,54,34,2,2,0,10,"-","",597351,842,9299684,"http://stats.ncaa.org/players/9299684?year_stat_category_id=15688"
2025,"Pfeiffer","USA South",3,"23","JD Basinger","Fr","P",6,6,5.64,22.1,22,23,14,17,17,0,109,84,5,1,1,1,7,4,0,0,0,1,3,432,17,28,1,4,0,6,"5-10","R/R",597351,842,9300071,"http://stats.ncaa.org/players/9300071?year_stat_category_id=15688"
2025,"Pfeiffer","USA South",3,"90","T. Lowe","N/A","p",10,8,4.55,29.2,30,24,15,19,21,0,146,120,4,0,1,0,5,6,2,0,0,0,1,531,31,32,1,1,0,6,"-","",597351,842,9299688,"http://stats.ncaa.org/players/9299688?year_stat_category_id=15688"
2025,"Pfeiffer","USA South",3,"43","C. Austin","N/A","3b",2,0,11.57,2.1,5,3,3,2,1,0,13,11,3,0,0,0,0,0,0,0,0,0,0,36,4,1,0,0,0,1,"-","",597351,842,9300070,"http://stats.ncaa.org/players/9300070?year_stat_category_id=15688"
2025,"Pfeiffer","USA South",3,"14","J. Fabin","N/A","p",3,0,15,3,5,7,5,3,2,0,18,13,2,0,0,0,3,0,0,0,0,1,1,36,4,3,0,0,0,1,"-","",597351,842,9300074,"http://stats.ncaa.org/players/9300074?year_stat_category_id=15688"
2025,"Pfeiffer","USA South",3,"37","Sam Safrit","Jr","OF",11,0,6,24,27,17,16,4,12,0,104,97,5,1,1,4,2,3,0,1,0,0,0,330,24,31,0,0,4,7,"5-9","R/R",597351,842,8874688,"http://stats.ncaa.org/players/8874688?year_stat_category_id=15688"
2025,"Pfeiffer","USA South",3,"31","Ivan Delp","So","P",10,1,5.57,21,29,17,13,11,19,0,105,93,6,0,0,1,3,0,1,5,5,0,1,402,24,18,0,2,0,4,"6-1","R/R",597351,842,8879898,"http://stats.ncaa.org/players/8879898?year_stat_category_id=15688"
2025,"Pfeiffer","USA South",3,"26","Joe Javier","Jr","P",2,0,5.4,1.2,1,1,1,1,1,0,8,6,0,0,0,0,0,1,0,0,0,0,0,8,1,3,0,1,0,0,"5-11","R/R",597351,842,8881398,"http://stats.ncaa.org/players/8881398?year_stat_category_id=15688"
2025,"Pfeiffer","USA South",3,"29","Dylan Dula","So","P",11,0,10.8,15,20,26,18,14,12,0,83,65,1,0,0,3,7,3,0,1,1,0,1,319,19,12,1,3,1,4,"5-11","R/R",597351,842,8875224,"http://stats.ncaa.org/players/8875224?year_stat_category_id=15688"
2025,"Pfeiffer","USA South",3,"77","Noah Cottone","So","P",5,0,18.56,5.1,15,13,11,2,5,0,36,32,6,1,0,0,2,2,0,0,0,0,0,121,7,4,0,2,0,1,"5-11","R/R",597351,842,8887692,"http://stats.ncaa.org/players/8887692?year_stat_category_id=15688"
2025,"Pfeiffer","USA South",3,"14","Nick Warrington","Sr","P",3,0,3.38,2.2,4,1,1,0,3,0,12,12,1,0,1,1,0,0,0,2,2,0,0,37,2,3,0,0,0,1,"6-0","L/L",597351,842,8898938,"http://stats.ncaa.org/players/8898938?year_stat_category_id=15688"
2025,"Pfeiffer","USA South",3,"1","Badin Gusa","Jr","INF",1,0,0,0.1,3,3,0,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,16,0,1,0,0,0,0,"5-10","L/R",597351,842,8895781,"http://stats.ncaa.org/players/8895781?year_stat_category_id=15688"
2025,"Pfeiffer","USA South",3,"99","Cooper Hyatt","So","P",2,0,0,1.2,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,3,0,0,0,29,0,0,0,0,0,3,"6-3","R/R",597351,842,8894963,"http://stats.ncaa.org/players/8894963?year_stat_category_id=15688"
2025,"Pfeiffer","USA South",3,"50","Cayman Buck","So","INF",6,1,12.86,7,12,12,10,9,8,0,45,31,3,0,0,0,8,4,0,0,0,0,1,153,7,4,0,0,0,3,"6-2","R/R",597351,842,8897597,"http://stats.ncaa.org/players/8897597?year_stat_category_id=15688"
2025,"Pfeiffer","USA South",3,"36","Joshua Jones","Fr","OF",2,0,45,1,4,5,5,1,0,0,9,7,1,0,0,0,0,1,0,0,0,0,0,37,2,1,0,0,0,0,"6-2","R/R",597351,842,9218813,"http://stats.ncaa.org/players/9218813?year_stat_category_id=15688"
2025,"Piedmont","CCS",3,"44","Harris Bryson","So","P",8,0,2.25,8,5,8,2,7,6,0,40,30,1,0,0,0,1,3,0,0,0,0,0,136,3,14,1,0,0,1,"6-1","R/R",597168,30251,9115441,"http://stats.ncaa.org/players/9115441?year_stat_category_id=15688"
2025,"Piedmont","CCS",3,"16","Adam Metivier","Sr","P",7,6,4.65,31,50,20,16,6,11,0,148,139,8,1,0,1,1,1,0,0,0,0,2,419,22,55,3,1,0,2,"5-11","L/L",597168,30251,9114834,"http://stats.ncaa.org/players/9114834?year_stat_category_id=15688"
2025,"Piedmont","CCS",3,"31","Layne Ayers","Fr","P",9,1,4.67,17.1,21,15,9,5,13,0,84,73,4,0,0,2,1,2,0,0,0,3,1,290,21,17,2,1,0,3,"5-11","R/R",597168,30251,9114849,"http://stats.ncaa.org/players/9114849?year_stat_category_id=15688"
2025,"Piedmont","CCS",3,"9","Zeke Swartz","Sr","P",10,10,1.89,62,41,22,13,13,76,0,251,225,4,1,2,1,0,5,0,0,0,6,1,900,56,46,5,1,0,21,"6-2","R/L",597168,30251,8882667,"http://stats.ncaa.org/players/8882667?year_stat_category_id=15688"
2025,"Piedmont","CCS",3,"29","Riley McCallum","Fr","P",6,0,2.84,6.1,5,2,2,2,4,0,28,22,1,1,0,0,1,2,0,0,0,1,1,83,6,9,0,0,0,3,"6-0","R/R",597168,30251,9114843,"http://stats.ncaa.org/players/9114843?year_stat_category_id=15688"
2025,"Piedmont","CCS",3,"37","Andrew Misirly","Fr","P",11,0,2.95,21.1,22,11,7,9,13,0,103,85,3,1,0,0,2,4,0,0,0,2,3,338,29,20,0,1,1,6,"5-10","R/R",597168,30251,9114857,"http://stats.ncaa.org/players/9114857?year_stat_category_id=15688"
2025,"Piedmont","CCS",3,"1","Peyton Irvin","Sr","P",10,7,2.78,45.1,48,23,14,13,40,0,205,183,8,1,0,3,2,7,1,0,0,2,0,676,34,57,2,2,0,13,"6-0","R/R",597168,30251,8880159,"http://stats.ncaa.org/players/8880159?year_stat_category_id=15688"
2025,"Piedmont","CCS",3,"38","Lucas Tritt","Jr","P",8,0,3.6,10,11,5,4,6,6,0,47,40,1,0,0,0,1,0,0,0,0,0,1,160,8,14,0,0,0,2,"6-3","R/R",597168,30251,8875195,"http://stats.ncaa.org/players/8875195?year_stat_category_id=15688"
2025,"Piedmont","CCS",3,"10","Averett Thompson","So","P",11,0,5.4,11.2,13,11,7,5,8,0,55,41,2,0,0,0,2,2,1,0,0,5,2,176,11,13,1,2,0,4,"6-2","R/R",597168,30251,8889614,"http://stats.ncaa.org/players/8889614?year_stat_category_id=15688"
2025,"Piedmont","CCS",3,"32","Dalton Anderson","Jr","P",1,0,0,1,1,0,0,0,2,0,4,4,0,0,0,0,1,0,0,0,0,0,0,19,0,1,0,0,0,0,"5-10","R/R",597168,30251,8887659,"http://stats.ncaa.org/players/8887659?year_stat_category_id=15688"
2025,"Piedmont","CCS",3,"43","Luke Manry","So","UT",2,0,0,1,3,1,0,2,2,0,10,7,0,0,0,0,0,1,0,0,0,0,0,39,0,1,0,0,0,0,"6-0","R/R",597168,30251,8874610,"http://stats.ncaa.org/players/8874610?year_stat_category_id=15688"
2025,"Piedmont","CCS",3,"21","Jackson Randolph","Sr","P",9,0,3.21,14,10,6,5,6,20,0,62,52,3,0,0,0,1,3,0,0,0,0,1,224,9,12,1,0,1,7,"6-2","R/R",597168,30251,8891839,"http://stats.ncaa.org/players/8891839?year_stat_category_id=15688"
2025,"Piedmont","CCS",3,"27","Braden Simms","Sr","P",13,0,2.75,19.2,20,8,6,5,23,0,81,71,2,0,0,0,1,1,0,3,0,2,2,255,13,19,3,1,8,4,"6-1","L/R",597168,30251,8900665,"http://stats.ncaa.org/players/8900665?year_stat_category_id=15688"
2025,"Piedmont","CCS",3,"22","Bodie Eilertson","Sr","P",9,9,4.43,44.2,55,34,22,13,32,0,209,186,11,1,1,3,3,4,0,0,0,1,5,605,44,53,5,1,0,11,"6-2","L/L",597168,30251,8900679,"http://stats.ncaa.org/players/8900679?year_stat_category_id=15688"
2025,"Pitt.-Bradford","AMCC",3,"11","Trent Bielak","So","P",1,1,10.38,4.1,9,5,5,2,4,0,24,21,0,0,0,1,1,1,0,0,0,0,0,90,7,1,0,0,0,1,"-","R/R",597130,30022,9305778,"http://stats.ncaa.org/players/9305778?year_stat_category_id=15688"
2025,"Pitt.-Bradford","AMCC",3,"36","Ethan Zimmerman","So","P",8,0,2.3,15.2,18,6,4,4,9,0,67,60,2,0,0,0,0,0,0,0,0,2,1,166,18,17,1,0,0,0,"-","L/L",597130,30022,9308164,"http://stats.ncaa.org/players/9308164?year_stat_category_id=15688"
2025,"Pitt.-Bradford","AMCC",3,"28","C. Leviski","Fr","p",2,0,16.88,2.2,8,5,5,1,3,0,18,16,2,0,0,0,1,1,0,0,0,0,0,63,2,3,0,1,0,1,"-","",597130,30022,9308165,"http://stats.ncaa.org/players/9308165?year_stat_category_id=15688"
2025,"Pitt.-Bradford","AMCC",3,"19","Nick Manee","Fr","p",1,0,0,0,3,3,3,0,0,0,3,3,1,0,0,1,1,0,0,1,1,0,0,20,0,0,0,1,0,0,"-","",597130,30022,9309150,"http://stats.ncaa.org/players/9309150?year_stat_category_id=15688"
2025,"Pitt.-Bradford","AMCC",3,"15","Garret Smith","Jr","P",1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,"-","R/R",597130,30022,8888066,"http://stats.ncaa.org/players/8888066?year_stat_category_id=15688"
2025,"Pitt.-Bradford","AMCC",3,"16","Collin Porter","Jr","P",7,3,3.05,20.2,18,17,7,11,16,0,98,81,7,0,0,0,0,3,0,0,0,1,2,308,22,22,2,2,1,5,"-","R/R",597130,30022,8878952,"http://stats.ncaa.org/players/8878952?year_stat_category_id=15688"
2025,"Pitt.-Bradford","AMCC",3,"26","Branson Scarantine","Sr","1B",4,0,9.82,3.2,6,5,4,3,2,0,23,19,2,0,3,1,0,1,0,1,1,0,0,83,5,4,0,0,0,1,"-","L/L",597130,30022,8874186,"http://stats.ncaa.org/players/8874186?year_stat_category_id=15688"
2025,"Pitt.-Bradford","AMCC",3,"24","Patrick Synan","Jr","P",5,4,7.94,17,27,20,15,11,12,0,96,78,6,0,0,0,2,3,0,0,0,1,2,210,23,14,1,0,0,2,"-","R/R",597130,30022,8874626,"http://stats.ncaa.org/players/8874626?year_stat_category_id=15688"
2025,"Pitt.-Bradford","AMCC",3,"8","Maddox Stadler","Jr","UT",3,0,5.4,3.1,3,3,2,3,2,0,17,14,0,0,0,0,4,0,0,0,0,0,0,75,5,2,0,0,0,0,"-","R/R",597130,30022,8898510,"http://stats.ncaa.org/players/8898510?year_stat_category_id=15688"
2025,"Pitt.-Bradford","AMCC",3,"6","Shawn Mannering","Sr","P",7,6,2.13,38,29,13,9,10,47,0,159,139,6,1,0,2,5,4,0,0,0,6,0,474,38,26,3,3,1,13,"-","R/R",597130,30022,8898577,"http://stats.ncaa.org/players/8898577?year_stat_category_id=15688"
2025,"Pitt.-Bradford","AMCC",3,"17","Jacob Sherdel","Jr","P",6,5,2.97,33.1,29,15,11,7,29,0,146,130,4,0,1,1,2,3,0,0,0,3,3,454,25,44,2,2,0,5,"-","R/R",597130,30022,8897765,"http://stats.ncaa.org/players/8897765?year_stat_category_id=15688"
2025,"Pitt.-Bradford","AMCC",3,"34","Brayden Hageter","Sr","P",7,1,4.05,13.1,13,7,6,5,11,0,60,52,0,0,0,3,3,2,0,0,0,1,0,210,11,17,1,1,0,0,"-","R/R",597130,30022,8900967,"http://stats.ncaa.org/players/8900967?year_stat_category_id=15688"
2025,"Pitt.-Bradford","AMCC",3,"7","Joe Long","Sr","UT",7,4,10.23,22,29,25,25,15,20,0,112,90,4,1,0,1,8,5,0,0,0,2,0,405,22,20,2,2,0,5,"-","R/R",597130,30022,8899878,"http://stats.ncaa.org/players/8899878?year_stat_category_id=15688"
2025,"Pitt.-Greensburg","AMCC",3,"6","J. Staraniec","N/A","p",7,0,6.75,9.1,9,7,7,10,7,0,45,31,1,2,1,1,2,1,0,0,0,1,2,155,7,11,0,0,0,1,"-","",597161,30022,9305768,"http://stats.ncaa.org/players/9305768?year_stat_category_id=15688"
2025,"Pitt.-Greensburg","AMCC",3,"32","Z. Knabenshu","Fr","dh",3,0,34.36,3.2,13,15,14,7,1,0,33,24,1,0,0,0,1,2,0,0,0,0,0,138,1,9,0,0,0,0,"-","",597161,30022,9308103,"http://stats.ncaa.org/players/9308103?year_stat_category_id=15688"
2025,"Pitt.-Greensburg","AMCC",3,"50","J. Siemon","N/A","p",6,0,13.5,11.1,23,18,17,6,7,0,63,53,3,2,3,0,1,2,0,0,0,2,0,152,13,11,0,3,1,4,"-","",597161,30022,9305753,"http://stats.ncaa.org/players/9305753?year_stat_category_id=15688"
2025,"Pitt.-Greensburg","AMCC",3,"15","Steven Muratore","Sr","OF",6,3,6.1,20.2,27,21,14,15,13,0,111,87,4,1,1,2,0,6,0,0,0,1,2,294,19,25,1,1,0,5,"-","R/R",597161,30022,8879796,"http://stats.ncaa.org/players/8879796?year_stat_category_id=15688"
2025,"Pitt.-Greensburg","AMCC",3,"43","Kaleb Edwards","Jr","P",4,0,15.43,4.2,12,8,8,3,4,0,30,24,4,1,0,1,1,2,0,0,0,1,0,86,3,6,0,1,0,1,"-","",597161,30022,8881930,"http://stats.ncaa.org/players/8881930?year_stat_category_id=15688"
2025,"Pitt.-Greensburg","AMCC",3,"22","Conner Burkey","So","OF",8,7,2.05,48.1,36,11,11,9,43,1,194,175,5,0,0,3,1,7,0,0,0,2,1,465,42,56,6,0,0,16,"-","",597161,30022,8877947,"http://stats.ncaa.org/players/8877947?year_stat_category_id=15688"
2025,"Pitt.-Greensburg","AMCC",3,"13","Nicholas Laubach","So","INF",4,2,2.45,11,10,13,3,8,11,0,59,49,2,0,0,1,2,0,0,0,0,2,0,221,11,10,0,1,0,3,"-","",597161,30022,8885276,"http://stats.ncaa.org/players/8885276?year_stat_category_id=15688"
2025,"Pitt.-Greensburg","AMCC",3,"27","Joshua Preston","So","INF",7,0,7.04,7.2,7,9,6,8,6,0,39,26,2,0,0,0,1,1,1,0,0,1,3,130,3,13,0,0,0,1,"-","",597161,30022,8878205,"http://stats.ncaa.org/players/8878205?year_stat_category_id=15688"
2025,"Pitt.-Greensburg","AMCC",3,"9","Hunter Gideons","So","INF",1,0,0,0.1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,7,0,1,0,0,0,0,"-","R/R",597161,30022,8882226,"http://stats.ncaa.org/players/8882226?year_stat_category_id=15688"
2025,"Pitt.-Greensburg","AMCC",3,"26","Colin Solinski","Jr","UT",1,0,0,1,2,0,0,1,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0,22,0,2,0,0,0,0,"-","",597161,30022,8880311,"http://stats.ncaa.org/players/8880311?year_stat_category_id=15688"
2025,"Pitt.-Greensburg","AMCC",3,"12","James Domer","Jr","UT",1,0,18,1,3,2,2,0,2,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"-","",597161,30022,8888540,"http://stats.ncaa.org/players/8888540?year_stat_category_id=15688"
2025,"Pitt.-Greensburg","AMCC",3,"36","Tyler Litts","Jr","P",7,4,5.55,24.1,33,16,15,6,12,0,118,105,3,0,0,1,6,5,0,0,0,2,0,285,26,34,2,1,0,0,"-","",597161,30022,8898960,"http://stats.ncaa.org/players/8898960?year_stat_category_id=15688"
2025,"Pitt.-Greensburg","AMCC",3,"40","Matt Mazzara","Jr","",6,2,4.12,19.2,23,11,9,9,17,0,90,74,2,0,0,0,3,4,0,0,0,2,1,279,13,23,1,2,0,7,"-","",597161,30022,8893718,"http://stats.ncaa.org/players/8893718?year_stat_category_id=15688"
2025,"Pitt.-Greensburg","AMCC",3,"8","Ben Aftanas","Jr","UT",1,1,22.5,2,3,7,5,3,2,0,16,11,0,0,0,0,0,2,0,0,0,0,0,62,0,4,0,1,0,1,"-","",597161,30022,8897916,"http://stats.ncaa.org/players/8897916?year_stat_category_id=15688"
2025,"Pitt.-Greensburg","AMCC",3,"24","Calvin Bernard","Jr","P",6,5,10.89,19,36,29,23,17,17,0,111,93,7,3,3,2,5,1,0,0,0,0,0,324,22,15,0,3,0,3,"-","",597161,30022,8892067,"http://stats.ncaa.org/players/8892067?year_stat_category_id=15688"
2025,"Plattsburgh St.","SUNYAC",3,"45","Ty Nelson","So","P",1,0,0,1,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,1,"-","R/R",597001,917,8875046,"http://stats.ncaa.org/players/8875046?year_stat_category_id=15688"
2025,"Plattsburgh St.","SUNYAC",3,"21","Drew Romesser","So","P",6,0,9.31,9.2,16,10,10,8,10,0,53,40,4,0,0,0,1,1,0,3,1,1,3,114,10,8,0,0,0,4,"-","R/R",597001,917,8889787,"http://stats.ncaa.org/players/8889787?year_stat_category_id=15688"
2025,"Plattsburgh St.","SUNYAC",3,"9","Christian Diaz","Sr","P",5,0,9,7,10,7,7,1,4,0,38,32,1,0,0,1,3,4,0,0,0,0,1,33,7,11,1,0,0,0,"5-11","L/L",597001,917,8884761,"http://stats.ncaa.org/players/8884761?year_stat_category_id=15688"
2025,"Plattsburgh St.","SUNYAC",3,"4","Bostyn Duquette","Jr","P",4,1,13.5,7.1,14,13,11,7,3,0,45,34,2,0,0,0,3,2,0,0,0,2,0,42,15,3,0,0,0,0,"-","R/R",597001,917,8875594,"http://stats.ncaa.org/players/8875594?year_stat_category_id=15688"
2025,"Plattsburgh St.","SUNYAC",3,"33","Jack Castillo","So","P",6,4,5.4,15,15,10,9,14,14,0,75,58,4,0,0,1,7,1,0,0,0,2,0,240,17,12,1,1,1,6,"-","R/R",597001,917,8891371,"http://stats.ncaa.org/players/8891371?year_stat_category_id=15688"
2025,"Plattsburgh St.","SUNYAC",3,"17","Kolby Mordecki","Sr","P",6,5,5.47,24.2,36,25,15,7,26,0,120,102,6,1,0,0,5,3,0,0,0,4,4,318,22,24,1,3,0,5,"6-0","R/R",597001,917,8898928,"http://stats.ncaa.org/players/8898928?year_stat_category_id=15688"
2025,"Plattsburgh St.","SUNYAC",3,"10","Justin Sargent","So","P",6,1,14.46,9.1,14,16,15,10,6,0,55,40,2,2,0,0,1,3,1,0,0,1,1,137,10,12,0,1,0,2,"-","R/R",597001,917,8900489,"http://stats.ncaa.org/players/8900489?year_stat_category_id=15688"
2025,"Plattsburgh St.","SUNYAC",3,"22","Nick Goldberg","Sr","P",9,0,5.17,15.2,19,13,9,7,17,0,74,61,5,1,0,1,0,2,0,3,0,4,0,245,12,15,0,2,2,4,"5-9","R/R",597001,917,8902442,"http://stats.ncaa.org/players/8902442?year_stat_category_id=15688"
2025,"Plattsburgh St.","SUNYAC",3,"91","Brody Burdo","Fr","3B",1,0,18,1,3,2,2,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"-","R/R",597001,917,9109192,"http://stats.ncaa.org/players/9109192?year_stat_category_id=15688"
2025,"Plattsburgh St.","SUNYAC",3,"50","Kaelen Clarkson","Jr","",6,6,4.18,23.2,24,12,11,9,16,0,103,90,5,0,1,0,3,2,0,0,0,1,1,349,30,20,2,2,0,3,"-","L/L",597001,917,9109202,"http://stats.ncaa.org/players/9109202?year_stat_category_id=15688"
2025,"Plattsburgh St.","SUNYAC",3,"32","Richie Seebode","Fr","P",1,0,108,0.1,1,4,4,3,0,0,7,2,0,0,0,0,0,2,0,0,0,0,0,23,1,0,0,0,0,0,"-","R/R",597001,917,9109264,"http://stats.ncaa.org/players/9109264?year_stat_category_id=15688"
2025,"Plattsburgh St.","SUNYAC",3,"1","Isaiah Maines","Jr","P",6,3,9.22,13.2,18,22,14,11,10,0,78,58,3,0,1,1,2,6,0,0,0,2,1,293,19,10,1,2,0,3,"6-2","R/R",597001,917,9109245,"http://stats.ncaa.org/players/9109245?year_stat_category_id=15688"
2025,"Plattsburgh St.","SUNYAC",3,"44","Liam Suozzo","Fr","P",6,0,7,9,12,9,7,5,7,0,45,37,3,0,0,0,0,1,0,0,0,0,2,139,9,9,0,1,0,3,"-","R/R",597001,917,9109252,"http://stats.ncaa.org/players/9109252?year_stat_category_id=15688"
2025,"Plattsburgh St.","SUNYAC",3,"30","Tyler Kohn","Sr","P",4,1,2.61,10.1,12,8,3,6,5,0,54,45,2,0,0,1,3,2,0,0,0,0,1,107,19,7,2,0,0,3,"6-3","R/R",597001,917,9109236,"http://stats.ncaa.org/players/9109236?year_stat_category_id=15688"
