year,team_name,conference,division,Jersey,player_name,Yr,Pos,App,GS,ERA,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,KL,Ht,B/T,team_id,conference_id,player_id,player_url
2024,Linfield,NWC,3,44,Declan Francis,Fr,P,11,3,4.38,24.2,25,12,12,15,23,0,116,92,5,0,0,2,1,5,0,1,1,4,0,353,20,28,1,1,0,7,6-1,R/R,574629,25300,8590815,http://stats.ncaa.org/players/8590815?year_stat_category_id=15081
2024,Linfield,NWC,3,26,Jhett Jacquot,Sr,INF,6,0,6.14,7.1,6,5,5,7,2,0,37,24,3,0,0,0,1,3,0,7,0,2,1,123,11,8,0,0,0,2,6-1,R/R,574629,25300,8590789,http://stats.ncaa.org/players/8590789?year_stat_category_id=15081
2024,Linfield,NWC,3,57,Dylan Kleinschmidt,Jr,P,1,0,6.75,1.1,0,1,1,2,1,0,7,3,0,0,0,0,0,1,0,0,0,0,1,26,2,1,0,0,0,0,6-0,R/R,574629,25300,8590825,http://stats.ncaa.org/players/8590825?year_stat_category_id=15081
2024,Linfield,NWC,3,11,Jacob Swenson,Fr,P,12,10,4.8,60,57,40,32,33,47,0,283,229,8,1,0,8,7,12,1,0,0,5,4,720,60,68,3,2,0,12,6-3,R/R,574629,25300,8590778,http://stats.ncaa.org/players/8590778?year_stat_category_id=15081
2024,Linfield,NWC,3,12,Camden Oram,Jr,P,12,12,4.66,75.1,74,51,39,29,56,1,338,292,15,0,1,8,7,10,0,0,0,6,1,776,96,65,5,4,0,18,6-3,R/R,574629,25300,8590782,http://stats.ncaa.org/players/8590782?year_stat_category_id=15081
2024,Loras,American Rivers,3,24,Dylan Ackermann,Jr,P,2,1,2.25,8,1,2,2,5,7,0,29,24,1,0,0,0,0,0,0,0,0,0,0,59,10,6,1,0,0,5,6-4,L/L,574832,864,8276407,http://stats.ncaa.org/players/8276407?year_stat_category_id=15081
2024,Loras,American Rivers,3,2,Nick Dibenedetto,Sr,OF,5,1,8,9,13,10,8,6,5,0,47,38,1,0,1,1,2,1,0,0,0,1,1,21,13,8,3,0,1,2,5-10,R/R,574832,864,8263939,http://stats.ncaa.org/players/8263939?year_stat_category_id=15081
2024,Loras,American Rivers,3,8,John Cornelius,Jr,OF,3,0,19.64,3.2,6,9,8,2,1,0,20,17,2,0,0,3,1,1,0,1,0,0,0,0,3,7,0,1,0,1,6-2,R/R,574832,864,8276001,http://stats.ncaa.org/players/8276001?year_stat_category_id=15081
2024,Loras,American Rivers,3,21,TJ Boyd,So,P,12,10,6.17,54,71,44,37,25,46,0,259,221,19,1,0,1,3,6,1,1,0,4,3,268,50,55,5,4,0,21,6-4,R/R,574832,864,8279068,http://stats.ncaa.org/players/8279068?year_stat_category_id=15081
2024,Loras,American Rivers,3,36,Will Moonan,So,P,7,0,8.44,10.2,13,10,10,7,8,0,54,42,1,0,0,0,0,4,1,0,0,0,1,0,13,9,0,0,1,2,6-5,R/R,574832,864,8280680,http://stats.ncaa.org/players/8280680?year_stat_category_id=15081
2024,Loras,American Rivers,3,25,Danny Hiemer,Jr,P,14,0,4.93,34.2,43,19,19,12,22,0,162,136,12,1,0,0,4,6,2,13,6,5,3,115,30,46,3,2,3,5,6-2,L/L,574832,864,8279876,http://stats.ncaa.org/players/8279876?year_stat_category_id=15081
2024,Loras,American Rivers,3,28,Aiden O'Hara,Fr,P,9,0,7.15,11.1,7,11,9,19,16,0,61,39,1,0,0,2,3,3,0,3,1,0,0,46,5,9,1,0,0,4,5-10,R/R,574832,864,8453827,http://stats.ncaa.org/players/8453827?year_stat_category_id=15081
2024,Loras,American Rivers,3,5,Adam Williamson,Fr,P,11,3,6.66,25.2,46,31,19,15,24,0,146,120,4,3,0,2,5,6,2,5,3,2,3,164,25,26,0,0,1,7,5-11,R/R,574832,864,8453812,http://stats.ncaa.org/players/8453812?year_stat_category_id=15081
2024,Loras,American Rivers,3,11,Andrew Krause,So,P,14,7,4.02,53.2,58,29,24,18,49,0,243,205,11,0,3,2,5,7,1,4,2,5,8,142,40,66,3,3,0,8,5-10,L/L,574832,864,8453818,http://stats.ncaa.org/players/8453818?year_stat_category_id=15081
2024,Loras,American Rivers,3,19,Daniel Giusto,Fr,P,13,5,8.8,29.2,34,34,29,33,31,0,158,118,0,1,0,1,4,3,1,2,2,3,1,92,25,27,3,4,0,9,6-3,R/R,574832,864,8453824,http://stats.ncaa.org/players/8453824?year_stat_category_id=15081
2024,Loras,American Rivers,3,22,Austin Sheldon,Jr,P,12,10,4.92,60.1,74,42,33,23,43,0,276,242,10,0,0,6,5,1,0,0,0,8,2,398,75,50,1,3,1,20,6-1,R/R,574832,864,8453836,http://stats.ncaa.org/players/8453836?year_stat_category_id=15081
2024,Loras,American Rivers,3,15,Kayden Shivers,Fr,P,11,0,6.06,16.1,16,15,11,3,17,0,78,65,2,0,0,2,2,6,0,6,1,1,3,45,10,21,2,0,1,0,6-1,R/R,574832,864,8453822,http://stats.ncaa.org/players/8453822?year_stat_category_id=15081
2024,Loras,American Rivers,3,32,Vincent Costantino,Fr,P,11,6,5.94,36.1,40,28,24,23,26,0,174,137,5,1,2,3,7,9,0,3,3,2,3,82,35,41,2,1,0,10,6-3,R/R,574832,864,8453831,http://stats.ncaa.org/players/8453831?year_stat_category_id=15081
2024,Loras,American Rivers,3,35,Carter Bond,Fr,P,2,0,0,1.1,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0,6-4,R/R,574832,864,8453845,http://stats.ncaa.org/players/8453845?year_stat_category_id=15081
2024,Bethany Lutheran,UMAC,3,34,Drew Hedtke,So,P,8,8,2.18,57.2,60,22,14,10,63,1,248,230,4,1,0,1,3,6,0,0,0,0,2,107,60,42,6,2,0,21,6-0,R/R,574699,30115,8714308,http://stats.ncaa.org/players/8714308?year_stat_category_id=15081
2024,Bethany Lutheran,UMAC,3,15,John Lutzi,So,P,8,5,9.47,25.2,36,38,27,17,19,0,143,112,6,1,0,2,3,11,0,2,2,1,2,135,28,27,3,3,0,9,-,,574699,30115,8268045,http://stats.ncaa.org/players/8268045?year_stat_category_id=15081
2024,Bethany Lutheran,UMAC,3,12,Nate Gregersen,So,P,2,0,9,1,2,1,1,3,1,0,8,4,1,0,0,0,1,0,0,0,0,0,1,40,0,2,0,0,0,0,-,,574699,30115,8269981,http://stats.ncaa.org/players/8269981?year_stat_category_id=15081
2024,Bethany Lutheran,UMAC,3,14,Gavin Jacobsen,Jr,P,8,8,2.27,39.2,31,16,10,21,60,0,173,146,3,0,1,5,3,5,0,0,0,1,0,172,23,29,4,1,0,18,-,,574699,30115,8271418,http://stats.ncaa.org/players/8271418?year_stat_category_id=15081
2024,Bethany Lutheran,UMAC,3,51,Ty Vollmar,Jr,P,10,1,8.49,11.2,15,11,11,5,7,0,58,49,4,0,0,1,1,2,0,14,4,1,1,22,10,18,0,0,0,3,-,,574699,30115,8261174,http://stats.ncaa.org/players/8261174?year_stat_category_id=15081
2024,Bethany Lutheran,UMAC,3,41,Jeremy Heikke,Sr,P,1,0,0,0.2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-,,574699,30115,8262579,http://stats.ncaa.org/players/8262579?year_stat_category_id=15081
2024,Bethany Lutheran,UMAC,3,25,Jackson Huiras,So,P,11,1,5.52,29.1,38,21,18,12,26,0,139,122,9,0,1,3,5,2,0,3,1,1,2,124,29,29,2,1,2,5,-,,574699,30115,8278563,http://stats.ncaa.org/players/8278563?year_stat_category_id=15081
2024,Bethany Lutheran,UMAC,3,11,Raimundo Heredias Jr.,Jr,P,4,0,9.53,5.2,9,6,6,6,6,0,31,24,4,0,0,0,1,1,0,3,1,0,0,15,5,4,0,1,0,1,-,,574699,30115,8284647,http://stats.ncaa.org/players/8284647?year_stat_category_id=15081
2024,Bethany Lutheran,UMAC,3,42,Nate Hoffman,Fr,P,2,1,3,6,5,2,2,5,8,0,26,20,0,1,0,0,1,1,0,0,0,0,0,0,3,4,1,0,0,2,-,,574699,30115,8596754,http://stats.ncaa.org/players/8596754?year_stat_category_id=15081
2024,Bethany Lutheran,UMAC,3,4,Trent Ash,Fr,INF,10,7,3.22,50.1,39,29,18,20,58,0,222,191,9,0,0,3,5,7,0,0,0,2,2,187,35,53,3,3,0,16,-,,574699,30115,8596752,http://stats.ncaa.org/players/8596752?year_stat_category_id=15081
2024,Bethany Lutheran,UMAC,3,31,Josh Robb,Jr,OF,3,0,35.1,3.1,8,13,13,8,5,0,29,17,3,0,0,3,0,3,1,0,0,1,0,38,3,2,0,0,0,1,-,,574699,30115,8596759,http://stats.ncaa.org/players/8596759?year_stat_category_id=15081
2024,Bethany Lutheran,UMAC,3,50,Caleb Randolph,So,P,8,1,10.8,16.2,25,23,20,15,18,0,94,75,5,2,0,1,6,4,0,7,3,0,0,129,16,16,0,1,1,6,-,,574699,30115,8596758,http://stats.ncaa.org/players/8596758?year_stat_category_id=15081
2024,Bethany Lutheran,UMAC,3,13,Caleb Casas,Fr,1B,4,0,5.4,6.2,5,4,4,5,6,0,31,25,0,1,0,1,3,0,0,0,0,0,1,22,6,8,0,0,0,1,-,,574699,30115,8680399,http://stats.ncaa.org/players/8680399?year_stat_category_id=15081
2024,Bethany Lutheran,UMAC,3,47,Adler DeLaRosa,Fr,1B,1,0,0,0.2,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,19,0,2,0,0,0,0,-,,574699,30115,8682000,http://stats.ncaa.org/players/8682000?year_stat_category_id=15081
2024,Bethany Lutheran,UMAC,3,49,Riston Wojcik,Fr,P,4,0,17.18,3.2,6,7,7,3,3,0,24,17,0,0,0,1,2,3,0,3,1,1,0,23,7,1,0,0,0,1,-,,574699,30115,8680403,http://stats.ncaa.org/players/8680403?year_stat_category_id=15081
2024,Bethany Lutheran,UMAC,3,37,Adryen Tietz,Fr,P,4,2,20.86,7.1,10,17,17,12,7,0,45,30,3,1,0,1,3,1,0,0,0,0,2,46,5,10,0,2,0,4,-,,574699,30115,8681299,http://stats.ncaa.org/players/8681299?year_stat_category_id=15081
2024,Bethany Lutheran,UMAC,3,39,Blake Lowrey,Fr,P,2,0,20.25,1.1,1,3,3,2,0,0,9,4,0,0,0,1,0,2,0,2,2,0,1,2,1,3,0,0,0,0,-,,574699,30115,8681869,http://stats.ncaa.org/players/8681869?year_stat_category_id=15081
2024,Bethany Lutheran,UMAC,3,20,Tyson Reger,Fr,1B,3,0,0,7.1,4,0,0,3,4,0,31,27,0,0,0,0,0,1,0,2,0,0,0,15,8,10,1,0,0,1,-,,574699,30115,8682001,http://stats.ncaa.org/players/8682001?year_stat_category_id=15081
2024,Lycoming,MAC Freedom,3,13,Tyler Iams,Fr,INF,2,0,0,2,1,0,0,0,1,0,7,6,0,0,0,0,0,0,0,2,2,0,1,14,1,4,0,0,1,0,5-10,R/R,574874,28745,8447581,http://stats.ncaa.org/players/8447581?year_stat_category_id=15081
2024,Lycoming,MAC Freedom,3,1,Ronan Mattson,Fr,P,1,0,9,1,1,1,1,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6-3,R/L,574874,28745,8447591,http://stats.ncaa.org/players/8447591?year_stat_category_id=15081
2024,Lycoming,MAC Freedom,3,16,Stragell Fuhr,So,P,3,0,0,2,2,0,0,0,0,0,8,8,0,0,0,0,0,0,0,6,2,0,0,23,2,3,0,0,0,0,6-1,R/R,574874,28745,8266737,http://stats.ncaa.org/players/8266737?year_stat_category_id=15081
2024,Lycoming,MAC Freedom,3,6,Landon Evans,So,P,7,0,5.06,5.1,2,6,3,11,4,0,34,19,1,0,0,0,3,4,0,2,0,0,0,110,7,4,0,0,0,2,6-0,R/R,574874,28745,8271342,http://stats.ncaa.org/players/8271342?year_stat_category_id=15081
2024,Lycoming,MAC Freedom,3,22,Nick Reeder,So,OF,6,4,11.34,16.2,27,21,21,12,15,0,85,72,3,1,0,5,3,0,0,0,0,0,1,274,19,11,1,3,0,1,5-10,L/L,574874,28745,8260834,http://stats.ncaa.org/players/8260834?year_stat_category_id=15081
2024,Lycoming,MAC Freedom,3,36,Noah Miller,So,P,11,11,3.63,62,60,37,25,18,45,1,271,238,14,2,0,4,3,7,0,0,0,2,6,796,60,74,4,5,0,19,5-10,L/L,574874,28745,8276801,http://stats.ncaa.org/players/8276801?year_stat_category_id=15081
2024,Lycoming,MAC Freedom,3,9,Rick Trapanese,So,INF,12,0,6.35,17,16,13,12,9,15,0,78,62,3,0,0,1,0,4,1,6,3,2,1,235,16,16,1,1,0,4,6-1,R/R,574874,28745,8276512,http://stats.ncaa.org/players/8276512?year_stat_category_id=15081
2024,Lycoming,MAC Freedom,3,14,Mason Drozal,So,P,7,0,14.21,6.1,13,14,10,12,6,0,46,32,5,0,1,2,2,0,0,1,1,1,1,129,5,8,0,0,0,4,6-2,R/R,574874,28745,8266256,http://stats.ncaa.org/players/8266256?year_stat_category_id=15081
2024,Lycoming,MAC Freedom,3,20,Jake Schilling,Jr,INF,8,1,23.76,8.1,18,24,22,8,4,0,57,42,3,0,0,3,7,6,1,0,0,1,0,136,10,10,0,2,2,2,5-11,R/R,574874,28745,8277271,http://stats.ncaa.org/players/8277271?year_stat_category_id=15081
2024,Lycoming,MAC Freedom,3,18,Joel Inman,So,P,20,0,3.45,28.2,33,17,11,4,18,0,125,108,11,1,1,0,2,3,0,15,5,4,6,370,29,33,0,0,1,4,6-1,R/R,574874,28745,8282814,http://stats.ncaa.org/players/8282814?year_stat_category_id=15081
2024,Lycoming,MAC Freedom,3,37,Matt  Guido,So,P,5,0,12.46,4.1,9,6,6,2,2,0,24,22,3,1,0,1,0,0,0,2,2,0,0,59,7,4,0,0,0,1,5-11,L/L,574874,28745,8284040,http://stats.ncaa.org/players/8284040?year_stat_category_id=15081
2024,Lycoming,MAC Freedom,3,33,Jack Wilber,So,P,13,11,4.85,55.2,66,48,30,29,33,0,271,219,12,0,1,3,7,15,0,2,2,5,3,721,59,56,0,8,0,11,6-1,R/R,574874,28745,8285449,http://stats.ncaa.org/players/8285449?year_stat_category_id=15081
2024,Lycoming,MAC Freedom,3,45,Treyson Green,So,P,8,1,7.04,15.1,13,12,12,18,14,0,75,54,3,0,0,0,2,3,0,1,1,0,0,260,17,10,1,0,0,6,6-1,R/R,574874,28745,8279426,http://stats.ncaa.org/players/8279426?year_stat_category_id=15081
2024,Lycoming,MAC Freedom,3,12,Zachary Pleska,So,P,2,0,10.8,1.2,4,3,2,3,1,0,13,8,0,1,0,0,1,0,0,0,0,0,2,63,0,4,0,0,0,0,6-0,R/R,574874,28745,8284597,http://stats.ncaa.org/players/8284597?year_stat_category_id=15081
2024,Lycoming,MAC Freedom,3,21,Zac Zaller,Sr,P,11,11,5.97,57.1,70,47,38,17,19,0,270,226,14,1,0,6,2,16,1,0,0,9,2,735,55,85,0,8,0,5,6-1,R/R,574874,28745,8281038,http://stats.ncaa.org/players/8281038?year_stat_category_id=15081
2024,Lycoming,MAC Freedom,3,46,Sammy Polott,So,P,4,0,0,4,5,0,0,3,5,0,20,16,0,0,0,0,0,0,0,5,4,0,1,65,4,3,0,0,0,5,6-1,L/L,574874,28745,8283569,http://stats.ncaa.org/players/8283569?year_stat_category_id=15081
2024,Lycoming,MAC Freedom,3,26,Grayson Rinker,Fr,P,13,0,3.93,18.1,25,11,8,5,16,0,84,77,6,0,0,0,0,0,0,3,0,2,0,335,18,17,0,3,2,6,6-0,L/R,574874,28745,8447597,http://stats.ncaa.org/players/8447597?year_stat_category_id=15081
2024,Lycoming,MAC Freedom,3,7,Max Krasnow,Jr,P,1,0,0,0.1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,11,1,0,0,0,0,0,5-11,R/L,574874,28745,8447505,http://stats.ncaa.org/players/8447505?year_stat_category_id=15081
2024,Lycoming,MAC Freedom,3,31,Alex Halbert,Fr,P,11,0,7.07,14,19,13,11,8,13,0,81,62,1,0,0,1,4,7,2,0,0,4,0,218,13,15,2,1,0,7,5-11,R/R,574874,28745,8447577,http://stats.ncaa.org/players/8447577?year_stat_category_id=15081
2024,Lycoming,MAC Freedom,3,25,Hunter Daab,Fr,P,14,1,4.76,11.1,7,12,6,9,8,0,56,39,1,0,1,1,0,6,0,4,2,1,1,131,8,15,0,0,0,0,5-10,R/R,574874,28745,8447537,http://stats.ncaa.org/players/8447537?year_stat_category_id=15081
2024,Lynchburg,ODAC,3,46,Trent Judd,So,P,4,1,8.59,7.1,11,7,7,6,5,0,38,30,1,0,0,1,1,0,0,3,3,2,0,144,7,9,1,0,0,2,6-4,R/R,574834,903,8265574,http://stats.ncaa.org/players/8265574?year_stat_category_id=15081
2024,Lynchburg,ODAC,3,47,Sam Alheit,Sr,P,9,0,3.38,5.1,5,2,2,4,2,0,25,19,1,0,0,0,0,1,0,0,0,1,0,70,7,5,0,0,0,0,6-1,L/L,574834,903,8259645,http://stats.ncaa.org/players/8259645?year_stat_category_id=15081
2024,Lynchburg,ODAC,3,17,Bryce Demory,Jr,OF,7,0,2.08,4.1,4,1,1,9,7,0,27,17,0,0,0,0,4,0,0,0,0,1,0,102,4,2,0,0,0,1,6-4,R/L,574834,903,8263498,http://stats.ncaa.org/players/8263498?year_stat_category_id=15081
2024,Lynchburg,ODAC,3,39,Matt Cassidy,So,UT,5,0,20.25,2.2,8,7,6,1,1,0,17,13,1,0,0,0,1,1,0,0,0,1,1,61,4,2,0,1,0,0,6-2,R/R,574834,903,8270281,http://stats.ncaa.org/players/8270281?year_stat_category_id=15081
2024,Lynchburg,ODAC,3,32,Spencer Baird,Jr,INF,1,0,27,0.2,1,4,2,2,0,0,7,2,0,0,0,0,1,2,0,0,0,0,1,28,1,1,0,0,0,0,6-1,R/R,574834,903,8264797,http://stats.ncaa.org/players/8264797?year_stat_category_id=15081
2024,Lynchburg,ODAC,3,40,Caleb Bellisle,Sr,P,2,0,40.5,0.2,4,3,3,2,1,0,9,6,1,0,0,0,0,0,0,3,2,0,1,30,0,1,0,0,0,1,6-4,R/R,574834,903,8269273,http://stats.ncaa.org/players/8269273?year_stat_category_id=15081
2024,Lynchburg,ODAC,3,42,Domenic Rowlands,Jr,P,14,0,9.69,13,21,14,14,8,12,0,66,58,10,0,0,1,0,0,0,2,0,0,0,198,15,8,3,0,0,4,6-2,R/R,574834,903,8268181,http://stats.ncaa.org/players/8268181?year_stat_category_id=15081
2024,Lynchburg,ODAC,3,35,Nathaniel Mack,Sr,P,19,0,4.61,27.1,22,16,14,10,28,0,115,96,2,0,0,1,0,4,0,2,1,3,2,378,21,28,2,3,3,8,6-4,R/R,574834,903,8275641,http://stats.ncaa.org/players/8275641?year_stat_category_id=15081
2024,Lynchburg,ODAC,3,31,Austin Riney,So,UT,25,0,5.27,27.1,32,22,16,11,25,0,132,113,6,0,0,3,3,5,0,6,1,3,0,418,30,24,3,2,0,8,5-9,L/L,574834,903,8274483,http://stats.ncaa.org/players/8274483?year_stat_category_id=15081
2024,Lynchburg,ODAC,3,24,Logan Tapman,So,P,19,3,3.94,48,45,24,21,23,33,0,213,175,3,2,0,2,1,6,1,2,1,4,5,617,50,51,1,2,2,9,6-2,R/R,574834,903,8260633,http://stats.ncaa.org/players/8260633?year_stat_category_id=15081
2024,Lynchburg,ODAC,3,13,Mason McDowell,So,UT,22,0,5.34,32,27,24,19,21,36,0,150,117,6,0,0,3,2,9,2,11,3,1,2,419,22,33,1,1,3,13,5-10,R/R,574834,903,8280575,http://stats.ncaa.org/players/8280575?year_stat_category_id=15081
2024,Lynchburg,ODAC,3,33,Nick Mattfield,Sr,P,16,16,3.56,86,79,39,34,26,72,0,378,326,8,2,0,6,4,14,0,0,0,10,2,0,109,72,8,2,0,22,5-10,R/R,574834,903,8286985,http://stats.ncaa.org/players/8286985?year_stat_category_id=15081
2024,Lynchburg,ODAC,3,14,Carson Peggins,Jr,P,2,0,10.8,1.2,1,2,2,1,1,0,7,5,0,0,0,1,0,1,0,0,0,0,0,32,2,1,0,0,0,0,6-5,R/R,574834,903,8285839,http://stats.ncaa.org/players/8285839?year_stat_category_id=15081
2024,Lynchburg,ODAC,3,34,Cameron Main,Fr,P,1,0,0,1,2,2,0,0,1,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6-1,,574834,903,8420432,http://stats.ncaa.org/players/8420432?year_stat_category_id=15081
2024,Lynchburg,ODAC,3,41,Tyler Fischl,Fr,P,3,0,20.25,1.1,4,3,3,1,2,0,9,8,1,0,0,1,0,0,0,3,0,0,0,22,0,2,0,0,0,1,6-1,R/R,574834,903,8420448,http://stats.ncaa.org/players/8420448?year_stat_category_id=15081
2024,Lynchburg,ODAC,3,11,Thomas Mooring,Fr,P,4,0,20.25,1.1,2,3,3,4,1,0,11,6,0,0,0,0,1,1,1,0,0,0,0,44,2,1,0,0,0,1,6-2,,574834,903,8420372,http://stats.ncaa.org/players/8420372?year_stat_category_id=15081
2024,Lynchburg,ODAC,3,45,Wesley Arrington,Sr,P,16,16,3.86,100.1,97,47,43,37,103,1,443,384,18,2,0,2,10,16,0,0,0,4,2,0,115,63,10,2,0,32,6-4,L/R,574834,903,8420379,http://stats.ncaa.org/players/8420379?year_stat_category_id=15081
2024,Lynchburg,ODAC,3,48,Jack Bachmore,Sr,P,6,0,7.36,3.2,4,4,3,6,2,0,22,14,0,0,0,0,2,0,0,4,2,1,1,53,6,3,1,0,0,0,6-1,R/L,574834,903,8420381,http://stats.ncaa.org/players/8420381?year_stat_category_id=15081
2024,Lynchburg,ODAC,3,2,Josh Gjormand,Sr,UT,13,9,7.12,43,58,39,34,21,30,0,216,180,11,2,0,3,8,7,0,2,1,5,3,402,51,41,2,2,0,10,5-10,L/R,574834,903,8420384,http://stats.ncaa.org/players/8420384?year_stat_category_id=15081
2024,Lynchburg,ODAC,3,27,O'Kelly McWilliams,Sr,UT,2,0,18,2,4,4,4,3,2,0,14,10,0,0,0,0,3,1,1,0,0,0,0,0,2,2,0,1,0,2,6-0,,574834,903,8420416,http://stats.ncaa.org/players/8420416?year_stat_category_id=15081
2024,Lynchburg,ODAC,3,28,Colin McGuire,Fr,P,26,9,4.02,62.2,68,32,28,20,46,0,276,248,10,1,0,5,4,3,0,1,0,3,2,851,59,72,5,1,4,17,6-0,,574834,903,8420420,http://stats.ncaa.org/players/8420420?year_stat_category_id=15081
2024,Lynchburg,ODAC,3,43,Alexander Crudder,Fr,P,3,0,6,3,3,2,2,3,3,0,14,11,1,0,0,0,0,0,1,0,0,0,0,15,3,2,0,0,0,2,6-2,R/L,574834,903,8420439,http://stats.ncaa.org/players/8420439?year_stat_category_id=15081
2024,MCLA,MASCAC,3,5,Clarence Givhans,Sr,OF,5,0,12.46,4.1,7,6,6,5,7,0,26,20,2,0,0,0,3,1,0,0,0,0,0,29,1,5,0,1,1,5,-,L/L,574494,870,8265561,http://stats.ncaa.org/players/8265561?year_stat_category_id=15081
2024,MCLA,MASCAC,3,22,Matthew Belfance,Jr,P,9,0,6,9,11,10,6,6,6,0,45,37,2,0,0,0,3,0,0,2,0,0,2,128,7,12,0,0,0,1,-,R/R,574494,870,8265576,http://stats.ncaa.org/players/8265576?year_stat_category_id=15081
2024,MCLA,MASCAC,3,13,Garrett Brunette,Jr,P,15,0,6.41,19.2,33,25,14,7,16,0,104,93,8,1,0,2,0,3,0,0,0,1,0,280,28,14,1,2,0,5,-,R/R,574494,870,8276915,http://stats.ncaa.org/players/8276915?year_stat_category_id=15081
2024,MCLA,MASCAC,3,26,Elyjah Garneau,Jr,P,10,0,13.5,11.1,25,17,17,7,8,0,69,55,5,1,1,1,0,6,1,0,0,0,1,192,5,18,0,1,1,4,-,R/R,574494,870,8275351,http://stats.ncaa.org/players/8275351?year_stat_category_id=15081
2024,MCLA,MASCAC,3,12,William Walsh,Jr,P,7,0,15.43,9.1,18,17,16,7,4,0,57,45,4,4,0,0,1,2,0,0,0,2,1,164,10,14,0,1,0,1,-,R/R,574494,870,8268234,http://stats.ncaa.org/players/8268234?year_stat_category_id=15081
2024,MCLA,MASCAC,3,38,Jaden Palumbo,So,P,12,1,17.81,15.2,30,34,31,19,13,0,103,78,6,0,0,1,4,5,0,0,0,0,1,315,13,19,0,2,0,3,-,R/R,574494,870,8276013,http://stats.ncaa.org/players/8276013?year_stat_category_id=15081
2024,MCLA,MASCAC,3,17,Ryan McDonald,Jr,P,6,0,15.43,9.1,27,18,16,1,2,0,59,56,6,0,0,2,0,1,0,1,0,0,1,169,11,15,0,0,0,1,-,L/L,574494,870,8263111,http://stats.ncaa.org/players/8263111?year_stat_category_id=15081
2024,MCLA,MASCAC,3,1,Nate Morse,Sr,P,13,9,14.11,29.1,65,61,46,21,20,0,180,151,16,1,0,4,4,3,0,0,0,2,3,414,25,38,1,7,0,6,-,R/R,574494,870,8279997,http://stats.ncaa.org/players/8279997?year_stat_category_id=15081
2024,MCLA,MASCAC,3,31,Aidan Brett,Jr,P,13,6,6.88,34,48,37,26,19,33,0,176,150,12,2,1,3,6,1,0,0,0,3,2,509,35,27,0,5,0,10,-,R/L,574494,870,8281441,http://stats.ncaa.org/players/8281441?year_stat_category_id=15081
2024,MCLA,MASCAC,3,2,Isaiah Tucker,Sr,P,10,0,17.36,9.1,22,20,18,12,6,0,66,48,3,0,0,0,1,3,0,0,0,1,2,207,2,20,0,0,0,2,-,L/L,574494,870,8526652,http://stats.ncaa.org/players/8526652?year_stat_category_id=15081
2024,MCLA,MASCAC,3,34,Josh Bissaillon,Jr,3B,12,10,8.53,44.1,73,58,42,11,31,0,232,210,10,3,1,4,4,8,0,0,0,0,3,540,41,54,1,7,0,8,-,R/R,574494,870,8526673,http://stats.ncaa.org/players/8526673?year_stat_category_id=15081
2024,MCLA,MASCAC,3,23,Ben Cornish,Fr,P,5,1,9.95,6.1,9,7,7,11,7,0,40,27,4,0,0,0,2,1,0,0,0,0,1,107,6,6,0,0,0,1,-,R/R,574494,870,8526692,http://stats.ncaa.org/players/8526692?year_stat_category_id=15081
2024,MCLA,MASCAC,3,25,Rob Correia,Sr,P,8,7,6.57,38.1,57,31,28,15,33,0,188,167,10,4,0,4,6,2,1,0,0,1,3,495,26,51,1,3,0,9,-,R/R,574494,870,8526693,http://stats.ncaa.org/players/8526693?year_stat_category_id=15081
2024,MCLA,MASCAC,3,3,Bryan Rosario,Sr,P,6,1,15.83,9.2,23,22,17,7,3,0,62,53,10,1,0,2,0,1,0,0,0,0,1,129,6,20,0,1,0,1,-,R/R,574494,870,8526717,http://stats.ncaa.org/players/8526717?year_stat_category_id=15081
2024,MCLA,MASCAC,3,4,Joe Sardo,Fr,P,8,1,22.5,8,21,30,20,15,10,0,68,47,4,1,0,1,4,5,0,0,0,0,1,213,5,8,0,1,0,8,-,L/L,574494,870,8526718,http://stats.ncaa.org/players/8526718?year_stat_category_id=15081
2024,MIT,NEWMAC,3,28,Phillip Hood,Sr,C,14,0,4.91,18.1,24,14,10,9,11,0,92,79,7,1,1,0,2,4,0,0,0,0,0,181,14,25,1,0,1,2,-,,574843,890,8263245,http://stats.ncaa.org/players/8263245?year_stat_category_id=15081
2024,MIT,NEWMAC,3,34,Jonathan Berger,Sr,P,7,2,10.13,5.1,5,9,6,6,3,0,33,21,2,0,0,0,4,5,0,2,2,0,1,90,6,6,0,2,0,0,-,,574843,890,8276601,http://stats.ncaa.org/players/8276601?year_stat_category_id=15081
